  3.677604 seconds (163.64 k allocations: 7.218 MB)
  1.748786 seconds (2.73 k allocations: 216.578 KB)
  1.750161 seconds (2.73 k allocations: 216.891 KB)
  1.758413 seconds (2.73 k allocations: 216.641 KB)
  1.764377 seconds (2.74 k allocations: 217.141 KB)
  1.752330 seconds (2.75 k allocations: 217.328 KB)
  1.750858 seconds (2.73 k allocations: 216.953 KB)
  1.765917 seconds (2.72 k allocations: 216.266 KB)
  1.762992 seconds (2.73 k allocations: 216.953 KB)
  1.773746 seconds (2.74 k allocations: 217.016 KB)
  1.776223 seconds (2.73 k allocations: 216.828 KB)
  1.786729 seconds (2.73 k allocations: 216.578 KB)
  1.793335 seconds (2.73 k allocations: 216.953 KB)
  1.768345 seconds (2.73 k allocations: 216.609 KB)
  1.760056 seconds (2.73 k allocations: 216.797 KB)
  1.760724 seconds (2.73 k allocations: 216.703 KB)
  1.776043 seconds (2.73 k allocations: 216.891 KB)
  1.807870 seconds (2.72 k allocations: 216.266 KB)
  1.789441 seconds (2.73 k allocations: 217.078 KB)
  1.778335 seconds (2.72 k allocations: 216.266 KB)
  1.784833 seconds (2.73 k allocations: 216.891 KB)
  1.787812 seconds (2.72 k allocations: 216.453 KB)
  1.789553 seconds (2.73 k allocations: 216.953 KB)
  1.807340 seconds (2.73 k allocations: 216.703 KB)
  1.790342 seconds (2.73 k allocations: 217.016 KB)
  1.787293 seconds (2.73 k allocations: 216.516 KB)
  1.776114 seconds (2.74 k allocations: 217.203 KB)
  1.778247 seconds (2.73 k allocations: 216.641 KB)
  1.761535 seconds (2.73 k allocations: 216.953 KB)
  1.791454 seconds (2.72 k allocations: 216.328 KB)
  1.782786 seconds (2.73 k allocations: 216.828 KB)
  1.787998 seconds (2.73 k allocations: 216.578 KB)
  1.784317 seconds (2.73 k allocations: 216.953 KB)
  1.765745 seconds (2.73 k allocations: 216.578 KB)
  1.776215 seconds (2.75 k allocations: 217.641 KB)
  1.775261 seconds (2.72 k allocations: 216.391 KB)
  1.786044 seconds (2.74 k allocations: 217.266 KB)
  1.773000 seconds (2.74 k allocations: 216.828 KB)
  1.767346 seconds (2.75 k allocations: 217.203 KB)
  1.788050 seconds (2.78 k allocations: 217.734 KB)
  1.776767 seconds (2.75 k allocations: 217.266 KB)
  1.775387 seconds (2.74 k allocations: 216.703 KB)
  1.773330 seconds (2.76 k allocations: 217.359 KB)
  1.789595 seconds (2.76 k allocations: 217.078 KB)
  1.789272 seconds (2.75 k allocations: 217.266 KB)
  1.786863 seconds (2.75 k allocations: 216.672 KB)
  1.772057 seconds (2.74 k allocations: 216.641 KB)
  1.799490 seconds (2.76 k allocations: 217.141 KB)
  1.808585 seconds (2.76 k allocations: 217.391 KB)
  1.792264 seconds (2.75 k allocations: 216.953 KB)
  1.773280 seconds (2.75 k allocations: 217.203 KB)
  1.759094 seconds (2.76 k allocations: 217.266 KB)
  1.774053 seconds (2.75 k allocations: 217.328 KB)
  1.790777 seconds (2.76 k allocations: 217.078 KB)
  1.769845 seconds (2.76 k allocations: 217.391 KB)
  1.782379 seconds (2.75 k allocations: 217.016 KB)
