  1.942846 seconds (163.41 k allocations: 7.197 MB)
  0.027404 seconds (2.54 k allocations: 197.547 KB)
  0.030277 seconds (2.54 k allocations: 197.859 KB)
  0.040025 seconds (2.54 k allocations: 197.547 KB)
  0.039820 seconds (2.54 k allocations: 197.953 KB)
  0.030786 seconds (2.55 k allocations: 197.922 KB)
  0.045450 seconds (2.54 k allocations: 197.984 KB)
  0.040552 seconds (2.53 k allocations: 197.172 KB)
  0.039194 seconds (2.54 k allocations: 197.984 KB)
  0.031452 seconds (2.54 k allocations: 197.609 KB)
  0.043067 seconds (2.53 k allocations: 197.734 KB)
  0.040397 seconds (2.54 k allocations: 197.484 KB)
  0.032870 seconds (2.54 k allocations: 197.984 KB)
  0.046037 seconds (2.54 k allocations: 197.672 KB)
  0.039589 seconds (2.54 k allocations: 197.859 KB)
  0.034386 seconds (2.54 k allocations: 197.484 KB)
  0.046427 seconds (2.54 k allocations: 197.859 KB)
  0.029997 seconds (2.53 k allocations: 197.172 KB)
  0.040263 seconds (2.53 k allocations: 197.359 KB)
  0.040122 seconds (2.53 k allocations: 197.172 KB)
  0.033425 seconds (2.54 k allocations: 197.797 KB)
  0.047680 seconds (2.53 k allocations: 197.359 KB)
  0.043826 seconds (2.54 k allocations: 197.797 KB)
  0.040574 seconds (2.54 k allocations: 197.609 KB)
  0.049688 seconds (2.54 k allocations: 197.859 KB)
  0.044070 seconds (2.53 k allocations: 197.297 KB)
  0.045684 seconds (2.54 k allocations: 198.047 KB)
  0.040575 seconds (2.53 k allocations: 197.422 KB)
  0.045109 seconds (2.54 k allocations: 197.797 KB)
  0.047100 seconds (2.53 k allocations: 197.234 KB)
  0.039452 seconds (2.53 k allocations: 197.734 KB)
  0.036746 seconds (2.54 k allocations: 197.484 KB)
  0.037180 seconds (2.54 k allocations: 197.922 KB)
  0.044250 seconds (2.54 k allocations: 197.484 KB)
  0.041450 seconds (2.55 k allocations: 198.203 KB)
  0.039478 seconds (2.53 k allocations: 197.297 KB)
  0.032608 seconds (2.55 k allocations: 198.172 KB)
  0.037114 seconds (2.54 k allocations: 197.672 KB)
  0.045698 seconds (2.55 k allocations: 197.828 KB)
  0.039933 seconds (2.59 k allocations: 198.922 KB)
  0.043819 seconds (2.56 k allocations: 198.172 KB)
  0.034844 seconds (2.55 k allocations: 197.672 KB)
  0.045933 seconds (2.57 k allocations: 198.578 KB)
  0.030903 seconds (2.56 k allocations: 197.984 KB)
  0.044609 seconds (2.56 k allocations: 198.172 KB)
  0.046354 seconds (2.56 k allocations: 197.984 KB)
  0.045113 seconds (2.56 k allocations: 198.109 KB)
  0.037373 seconds (2.56 k allocations: 197.984 KB)
  0.046743 seconds (2.56 k allocations: 198.109 KB)
  0.053145 seconds (2.55 k allocations: 197.578 KB)
  0.040783 seconds (2.56 k allocations: 198.109 KB)
  0.024631 seconds (2.55 k allocations: 197.203 KB)
  0.041570 seconds (2.56 k allocations: 198.234 KB)
  0.032194 seconds (2.57 k allocations: 198.047 KB)
  0.036054 seconds (2.57 k allocations: 198.359 KB)
  0.035294 seconds (2.56 k allocations: 197.984 KB)
  0.037892 seconds (2.56 k allocations: 198.016 KB)
  0.034704 seconds (2.56 k allocations: 197.859 KB)
  0.041043 seconds (2.56 k allocations: 198.016 KB)
  0.046293 seconds (2.56 k allocations: 197.922 KB)
  0.047178 seconds (2.57 k allocations: 198.547 KB)
  0.039194 seconds (2.55 k allocations: 197.422 KB)
  0.040572 seconds (2.56 k allocations: 198.297 KB)
  0.048892 seconds (2.57 k allocations: 198.109 KB)
  0.039904 seconds (2.57 k allocations: 198.359 KB)
  0.046347 seconds (2.56 k allocations: 197.859 KB)
  0.031345 seconds (2.56 k allocations: 198.297 KB)
  0.048959 seconds (2.57 k allocations: 198.109 KB)
  0.034319 seconds (2.57 k allocations: 198.609 KB)
  0.042286 seconds (2.56 k allocations: 197.859 KB)
  0.042004 seconds (2.57 k allocations: 198.547 KB)
  0.038526 seconds (2.55 k allocations: 197.672 KB)
  0.004968 seconds (2.59 k allocations: 198.984 KB)
  0.048278 seconds (2.55 k allocations: 197.609 KB)
  0.041047 seconds (2.56 k allocations: 197.953 KB)
  0.049963 seconds (2.56 k allocations: 197.797 KB)
  0.034750 seconds (2.58 k allocations: 198.672 KB)
  0.044541 seconds (2.55 k allocations: 197.672 KB)
  0.043259 seconds (2.56 k allocations: 198.297 KB)
  0.041806 seconds (2.56 k allocations: 197.984 KB)
  0.040247 seconds (2.56 k allocations: 198.172 KB)
  0.048247 seconds (2.56 k allocations: 197.859 KB)
  0.004386 seconds (2.56 k allocations: 198.109 KB)
  0.033827 seconds (2.55 k allocations: 197.547 KB)
  0.029367 seconds (2.55 k allocations: 197.828 KB)
  0.036044 seconds (2.56 k allocations: 197.797 KB)
  0.044091 seconds (2.57 k allocations: 198.609 KB)
  0.047925 seconds (2.56 k allocations: 197.797 KB)
  0.041333 seconds (2.57 k allocations: 198.484 KB)
  0.028185 seconds (2.56 k allocations: 197.734 KB)
  0.033958 seconds (2.56 k allocations: 198.047 KB)
  0.036139 seconds (2.56 k allocations: 197.984 KB)
  0.041153 seconds (2.57 k allocations: 198.609 KB)
  0.043325 seconds (2.56 k allocations: 197.984 KB)
  0.031646 seconds (2.56 k allocations: 198.109 KB)
  0.049904 seconds (2.56 k allocations: 197.734 KB)
  0.045629 seconds (2.57 k allocations: 198.422 KB)
  0.043875 seconds (2.57 k allocations: 197.953 KB)
  0.042325 seconds (2.58 k allocations: 198.672 KB)
  0.042934 seconds (2.56 k allocations: 197.984 KB)
  0.047458 seconds (2.56 k allocations: 198.172 KB)
  0.047075 seconds (2.56 k allocations: 197.859 KB)
  0.041147 seconds (2.55 k allocations: 197.516 KB)
  0.039193 seconds (2.55 k allocations: 197.484 KB)
  0.039968 seconds (2.56 k allocations: 198.109 KB)
  0.045858 seconds (2.55 k allocations: 197.516 KB)
  0.039467 seconds (2.56 k allocations: 198.172 KB)
  0.042619 seconds (2.54 k allocations: 196.891 KB, 9.14% gc time)
  0.049475 seconds (2.55 k allocations: 197.766 KB)
  0.026221 seconds (2.55 k allocations: 197.672 KB)
  0.048409 seconds (2.57 k allocations: 198.266 KB)
  0.039887 seconds (2.56 k allocations: 197.922 KB)
  0.039334 seconds (2.57 k allocations: 198.422 KB)
  0.038563 seconds (2.57 k allocations: 198.109 KB)
  0.044322 seconds (2.56 k allocations: 198.109 KB)
  0.047948 seconds (2.57 k allocations: 198.297 KB)
  0.035073 seconds (2.57 k allocations: 198.547 KB)
  0.047210 seconds (2.54 k allocations: 197.141 KB)
  0.035691 seconds (2.58 k allocations: 198.672 KB)
  0.033785 seconds (2.56 k allocations: 197.797 KB)
  0.041601 seconds (2.57 k allocations: 198.547 KB)
  0.045325 seconds (2.55 k allocations: 197.672 KB)
  0.045864 seconds (2.57 k allocations: 198.547 KB)
  0.041781 seconds (2.56 k allocations: 197.859 KB)
  0.040092 seconds (2.55 k allocations: 197.797 KB)
  0.036424 seconds (2.57 k allocations: 198.109 KB)
  0.037172 seconds (2.56 k allocations: 198.297 KB)
  0.040348 seconds (2.56 k allocations: 197.922 KB)
  0.040126 seconds (2.57 k allocations: 198.484 KB)
  0.046097 seconds (2.55 k allocations: 197.547 KB)
