 40.989503 seconds (161.48 k allocations: 7.060 MB, 0.02% gc time)
 40.285824 seconds (731 allocations: 70.219 KB)
 40.752608 seconds (723 allocations: 69.656 KB)
 40.500989 seconds (723 allocations: 69.656 KB)
 42.271451 seconds (723 allocations: 69.656 KB)
 43.100841 seconds (725 allocations: 69.719 KB)
 42.226596 seconds (723 allocations: 69.656 KB)
 42.297106 seconds (731 allocations: 70.219 KB)
 43.266647 seconds (725 allocations: 69.719 KB)
 44.169437 seconds (723 allocations: 69.656 KB)
 44.085011 seconds (723 allocations: 69.656 KB)
 43.726189 seconds (723 allocations: 69.656 KB)
 42.697179 seconds (723 allocations: 69.656 KB)
 44.097355 seconds (731 allocations: 70.219 KB)
 42.621958 seconds (723 allocations: 69.656 KB)
 41.996298 seconds (723 allocations: 69.656 KB)
 42.415268 seconds (725 allocations: 69.719 KB)
 41.704452 seconds (723 allocations: 69.656 KB)
 42.322818 seconds (723 allocations: 69.656 KB)
 42.720933 seconds (731 allocations: 70.219 KB)
 41.460918 seconds (723 allocations: 69.656 KB)
 41.390728 seconds (723 allocations: 69.656 KB)
 42.958564 seconds (723 allocations: 69.656 KB)
 44.489664 seconds (723 allocations: 69.656 KB)
 43.603992 seconds (723 allocations: 69.656 KB)
 42.567761 seconds (731 allocations: 70.219 KB)
 42.642780 seconds (723 allocations: 69.656 KB)
 42.526540 seconds (723 allocations: 69.656 KB)
 42.402736 seconds (723 allocations: 69.656 KB)
 42.766228 seconds (723 allocations: 69.656 KB)
