 20.277986 seconds (163.38 k allocations: 7.221 MB)
 18.268573 seconds (2.73 k allocations: 242.094 KB)
 18.326996 seconds (2.73 k allocations: 242.406 KB)
 18.258261 seconds (2.73 k allocations: 242.156 KB)
 18.482106 seconds (2.74 k allocations: 242.719 KB)
 18.249320 seconds (2.75 k allocations: 242.844 KB)
 18.178089 seconds (2.73 k allocations: 242.531 KB)
 18.271417 seconds (2.72 k allocations: 241.781 KB)
 18.381366 seconds (2.73 k allocations: 242.469 KB)
 18.644287 seconds (2.74 k allocations: 242.406 KB)
 18.495540 seconds (2.73 k allocations: 242.344 KB)
 18.579956 seconds (2.73 k allocations: 242.031 KB)
 18.780991 seconds (2.73 k allocations: 242.469 KB)
 18.578569 seconds (2.73 k allocations: 242.219 KB)
 18.558867 seconds (2.73 k allocations: 242.531 KB)
 18.517952 seconds (2.73 k allocations: 242.156 KB)
 18.506165 seconds (2.73 k allocations: 242.406 KB)
 18.643030 seconds (2.72 k allocations: 241.781 KB)
 18.424701 seconds (2.73 k allocations: 242.469 KB)
 18.427353 seconds (2.72 k allocations: 241.781 KB)
 18.433041 seconds (2.73 k allocations: 242.406 KB)
 18.530232 seconds (2.73 k allocations: 242.031 KB)
 18.643128 seconds (2.73 k allocations: 242.406 KB)
 18.756139 seconds (2.73 k allocations: 242.281 KB)
 18.786892 seconds (2.73 k allocations: 242.531 KB)
 18.700915 seconds (2.72 k allocations: 241.906 KB)
 18.640918 seconds (2.73 k allocations: 242.438 KB)
 18.733796 seconds (2.73 k allocations: 242.156 KB)
 18.708012 seconds (2.73 k allocations: 242.469 KB)
 18.698570 seconds (2.72 k allocations: 241.844 KB)
 18.706036 seconds (2.73 k allocations: 242.344 KB)
 18.565004 seconds (2.73 k allocations: 242.094 KB)
 18.620213 seconds (2.73 k allocations: 242.469 KB)
 18.506378 seconds (2.73 k allocations: 242.156 KB)
 18.471473 seconds (2.74 k allocations: 242.906 KB)
 18.800369 seconds (2.72 k allocations: 241.906 KB)
 18.669121 seconds (2.74 k allocations: 242.781 KB)
 18.825796 seconds (2.74 k allocations: 242.406 KB)
 18.388187 seconds (2.75 k allocations: 242.719 KB)
 18.777823 seconds (2.79 k allocations: 243.531 KB)
 18.662249 seconds (2.75 k allocations: 242.781 KB)
 18.573478 seconds (2.74 k allocations: 242.219 KB)
 18.814482 seconds (2.76 k allocations: 243.156 KB)
 18.767113 seconds (2.75 k allocations: 242.531 KB)
 18.693016 seconds (2.75 k allocations: 242.781 KB)
 18.802948 seconds (2.76 k allocations: 242.594 KB)
 18.506038 seconds (2.75 k allocations: 242.719 KB)
 19.007681 seconds (2.76 k allocations: 242.594 KB)
 18.841896 seconds (2.76 k allocations: 242.906 KB)
 18.628338 seconds (2.75 k allocations: 242.406 KB)
 18.720594 seconds (2.75 k allocations: 242.719 KB)
 18.796800 seconds (2.76 k allocations: 242.781 KB)
 18.595206 seconds (2.75 k allocations: 242.781 KB)
 18.681351 seconds (2.75 k allocations: 242.531 KB)
 18.898808 seconds (2.76 k allocations: 242.969 KB)
 18.751937 seconds (2.76 k allocations: 242.594 KB)
 18.702241 seconds (2.75 k allocations: 242.719 KB)
 18.692992 seconds (2.75 k allocations: 242.406 KB)
 18.748378 seconds (2.75 k allocations: 242.844 KB)
 18.469978 seconds (2.75 k allocations: 242.531 KB)
 18.525413 seconds (2.77 k allocations: 243.281 KB)
 18.690494 seconds (2.75 k allocations: 242.406 KB)
 18.410050 seconds (2.76 k allocations: 242.906 KB)
 18.550501 seconds (2.76 k allocations: 242.844 KB)
 18.794106 seconds (2.76 k allocations: 243.031 KB)
 18.479948 seconds (2.75 k allocations: 242.531 KB)
 18.343913 seconds (2.76 k allocations: 242.906 KB)
 18.622457 seconds (2.76 k allocations: 242.781 KB)
 18.305586 seconds (2.76 k allocations: 243.156 KB)
 18.426785 seconds (2.75 k allocations: 242.469 KB)
 18.477781 seconds (2.77 k allocations: 243.219 KB)
 18.713952 seconds (2.75 k allocations: 242.281 KB)
 18.422224 seconds (2.78 k allocations: 243.781 KB)
 18.545426 seconds (2.74 k allocations: 242.219 KB)
 18.486839 seconds (2.75 k allocations: 242.781 KB)
 18.301274 seconds (2.75 k allocations: 242.406 KB)
 18.503415 seconds (2.76 k allocations: 243.094 KB)
 18.431639 seconds (2.74 k allocations: 242.219 KB)
 18.390155 seconds (2.76 k allocations: 242.969 KB)
 18.494954 seconds (2.75 k allocations: 242.531 KB)
 18.634230 seconds (2.75 k allocations: 242.781 KB)
 18.535364 seconds (2.75 k allocations: 242.469 KB)
 18.466865 seconds (2.76 k allocations: 243.031 KB)
 18.329786 seconds (2.75 k allocations: 242.469 KB)
 18.516462 seconds (2.75 k allocations: 242.719 KB)
 18.303544 seconds (2.75 k allocations: 242.406 KB)
 18.480945 seconds (2.76 k allocations: 243.094 KB)
 18.423216 seconds (2.75 k allocations: 242.531 KB)
 18.645668 seconds (2.76 k allocations: 243.094 KB, 0.04% gc time)
 18.527024 seconds (2.75 k allocations: 242.344 KB)
 18.360575 seconds (2.75 k allocations: 242.781 KB)
 18.657173 seconds (2.76 k allocations: 242.656 KB)
 18.545836 seconds (2.77 k allocations: 243.281 KB)
 18.577487 seconds (2.76 k allocations: 242.656 KB)
 18.379318 seconds (2.75 k allocations: 242.719 KB)
 18.559856 seconds (2.75 k allocations: 242.344 KB)
 18.360795 seconds (2.76 k allocations: 242.969 KB)
 18.457097 seconds (2.77 k allocations: 242.906 KB)
 18.323225 seconds (2.77 k allocations: 243.219 KB)
 18.483038 seconds (2.76 k allocations: 242.594 KB)
 18.401773 seconds (2.75 k allocations: 242.781 KB)
